Bin	Contig	GC	Length	Coverage	Lineage	Completeness	Contamination	Strain.heterogeneity
005	k141_19243	48.07692307692308	1612	85.6775	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_5299	45.76547231270358	1842	818.50946	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_15749	47.58236252035576	15966	295.303835	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_19310	54.08163265306123	1568	92.988015	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_10090	48.61407249466951	2814	265.85005	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_19312	54.400510204081634	1568	245.58992	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_10104	48.103130755064456	2715	87.83996	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_20864	45.847871598046055	1433	88.17732	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_20931	52.78891724389355	2743	254.53335	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_20944	54.976303317535546	2743	83.93232	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_12081	50.111507582515614	4484	264.46885	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_12089	50.733137829912025	3410	88.96472	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_21027	47.049377759935766	2491	88.628365	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_1658	55.569700827498416	3142	241.5463	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_19334	46.27006610009443	2118	896.06655	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_15823	48.16768645609393	60470	363.7386745625	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7354	45.94142259414226	1195	957.25455	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_1676	55.34691279439847	3142	78.59358	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_5366	43.32766490647096	11173	96.22557	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7364	47.9046881910659	36176	96.786225	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_10606	50.328022492970945	1067	81.926935	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7382	41.98375374091492	2339	102.13865	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_15989	53.58616624091177	10178	324.7706	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7400	41.591007349762215	2313	307.08806248	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7419	43.00822561692127	1702	94.331505	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_1828	49.441786283891545	1254	272.282165	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_14422	45.166531275385864	3693	91.376375	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_1839	49.920255183413076	1254	91.683425	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_14425	49.750534568781184	5612	299.473815	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_1892	47.01298701298701	1155	92.82238744	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_1896	46.83982683982684	1155	269.82138	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_21430	48.01587301587302	1260	1.8315314850000002	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_5441	41.3482890166828	17563	299.67758	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7459	48.10186276821504	4241	89.557685	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7461	50.1937207748831	7485	261.17675	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7477	45.72233606557377	7808	381.4018	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_5513	45.43703862201776	9347	102.635475	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_3077	47.434485303573325	178853	367.0803	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_3109	55.86080586080586	1092	72.727175	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7573	43.68512110726643	2312	396.422975	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_2088	43.33610064499649	15659	315.1554	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7642	47.37327188940092	1085	1.79625665	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7644	48.78795400016547	36261	280.53695	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_5726	48.603839441535776	1146	518.78917	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_14720	50.598290598290596	1170	3.92009793	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_5760	49.72436604189636	1814	318.940215	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_3268	48.35837506956038	1797	90.56193	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_14864	46.42016806722689	5950	102.22017	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_12574	50.21514629948365	2324	272.138915	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_12582	51.33276010318143	2326	90.87845	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_12638	51.301684532924966	1306	73.83564	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_5969	48.2253086419753	2592	282.1386	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_12671	49.41360437842064	1279	88.17272	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_14883	45.46632124352332	6176	300.150175	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_5978	49.691358024691354	2592	86.40377	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_16473	45.51577454803261	2821	100.115875	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7736	50.542299349240785	1383	2.1593672799999997	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7737	49.29063640048642	14802	366.97655	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7788	52.61683013269596	12133	85.68113	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_12746	51.74574753804835	1117	94.53258	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_6196	41.7910447761194	3015	101.63822	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_16538	42.749453331798826	17378	311.5994556305	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7900	51.724137931034484	1015	79.300575	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_7906	51.330049261083744	1015	253.60635	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_16560	46.44314868804665	3430	99.85701	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_12809	50.38167938931297	13362	271.2296	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_6216	41.21877365632097	5284	305.68503	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_16631	48.776508972267536	3065	87.43859	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_8014	45.12006196746708	2582	417.78185999999994	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_6284	49.6565734739286	31011	369.545978201	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_3577	49.97036158861885	1687	4.147365	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_8198	49.20374860737925	15259	370.21415	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_6326	47.56865616990113	27310	329.6277	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_8263	46.70999187652315	1231	266.0287	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_8293	46.134453781512605	5950	91.67647	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_8315	47.199999999999996	1375	91.83428	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_8323	45.556445156124894	2498	289.733825	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_3659	51.03356867942803	39233	340.5659880425	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_16741	46.85324326187358	14507	93.047365	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_16744	45.94244231267825	3857	102.15038975	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_16831	50.55020632737276	7270	85.29824	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_16846	48.36309523809524	2016	273.275175	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_16854	53.45798603289029	13317	252.617525	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_17080	42.231656317323534	15782	106.36527538899999	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_3781	48.032786885245905	1830	80.622915	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
005	k141_3891	49.82431482782853	1423	79.41712	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	97.41	14.66	100.00
006	k141_17203	44.099378881987576	1288	282.123472	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	9.25	0.00	0.00
006	k141_8641	46.206896551724135	1740	537.8852225	cellular organisms;Bacteria;Coprothermobacterota;Coprothermobacteria;Coprothermobacterales;Coprothermobacteraceae;Coprothermobacter;	9.25	0.00	0.00
